,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL,Lyrics
20,Parachutes [UK Bonus CD] [2000],Coldplay,Careful Where You Stand [*],4:44,/lyric/5129062/Coldplay/Careful+Where+You+Stand+%5B%2A%5D,http://www.lyrics.com/lyric/5129062/Coldplay/Careful+Where+You+Stand+%5B%2A%5D,"I feel safe
I feel warm
When you're here, can I do no wrong?
I am cured, when I'm by you're side
I'm alright, yes I'm alright 
I'm safe when I am with you
And I feel warm if you want me to
I am cured, when I'm by your side
I'm alright  Careful where you stand, my love Careful where you lay your head
It's true we're always there Looking out for one another 
I feel safe when I'm with you
And I feel warm if you want me to
I am cured when you're all alone I'm alright  Careful where you stand, my love Careful where you lay your head
It's true we're always there Looking out for one another 
So I'd like a quiet town, please I'd like a quiet town

Oh now now
Oh now now
And careful where you stand And careful where you stand"
21,Parachutes [UK Bonus CD] [2000],Coldplay,Sparks [*],3:49,/lyric/5129061/Coldplay/Sparks+%5B%2A%5D,http://www.lyrics.com/lyric/5129061/Coldplay/Sparks+%5B%2A%5D,"Did I drive you away
I know what you'll say
You say, oh, sing one we know
But I promise you this
I'll always look out for you
That's what I'll do

I say oh
I say oh

My heart is yours 
It's you that I hold on to
That's what I do
And I know I was wrong 
But I won't let you down
(Oh yeah, yeah, yes I will)

I say oh
I cry oh

And I saw sparks 
Yeah I saw sparks 
And I saw sparks 
Yeah I saw sparks 
Sing it out

La, la, la, la, oh
La, la, la, la, oh
La, la, la, la, oh
La, la, la, la, oh"
22,Shiver [2000],Coldplay,Shiver,5:04,/lyric/23132086/Coldplay/Shiver,http://www.lyrics.com/lyric/23132086/Coldplay/Shiver,"So I look in your direction 
But you pay me no attention, do you
I know you don't listen to me
'Cause you say you see straight through me, don't you

And on and on from the moment I wake
To the moment I sleep 
I'll be there by your side
Just you try and stop me
I'll be waiting in line
Just to see if you can

Did she want me to change 
Well I change for good
And I want you to know
But you always get your way
I wanted to say

Don't you shiver, shiver, shiver 

I'll always be waiting for you
So you know how much I need you
But you never even see me, do you

And is this is my final chance of getting you

And on and on from the moment I wake
To the moment I sleep 
I'll be there by your side
Just you try and stop me
I'll be waiting in line
Just to see if you care

Oh, oh, oh, oh

Did she want me to change 
Well I change for good
And I want you to know
But you always get your way
I wanted to say

Don't you shiver 
Don't you shiver 

Sing it loud and clear 
I'll always be waiting for you

Yeah I'll always be waiting for you
Yeah I'll always be waiting for you
Yeah I'll always be waiting for you
For you I will always be waiting 

And it's you I see, but you don't see me
And it's you I hear, so loud and clear 
I sing it loud and clear 
And I'll always be waiting for you

So I look in your direction 
But you pay me no attention 
And you know how much I need you
But you never even see me"
23,Yellow [2000],Coldplay,Help Is Round the Corner,2:36,/lyric/9886195/Coldplay/Help+Is+Round+the+Corner,http://www.lyrics.com/lyric/9886195/Coldplay/Help+Is+Round+the+Corner,"Stuck here
In the middle of no where With a headache And a heavy heart

Oh well nothing Was going quite right here
And I'm tired I can't play no part

Come on come on
Oh what a stake I'm in
Come on come on
Why won't it just
Sake in
The help is just around the corner For us

Oh my head
Just won't stop achin'
I'm sat here lickin' my ruins I'm shattered But I really doesn't matter 'Cause my rescue is gonna be here soon

Come on come on
Oh what a stake I'm in
Come on come on
Why won't it just
Sake in
The help is just around the corner For us
The help is just around the corner For us
Oh the help is just around the corner For us"
24,Don't Panic [2001],Coldplay,Bigger Stronger [Live from Norway],4:55,/lyric/5224620/Coldplay/Bigger+Stronger+%5BLive+from+Norway%5D,http://www.lyrics.com/lyric/5224620/Coldplay/Bigger+Stronger+%5BLive+from+Norway%5D,"I want to be bigger stronger drive a faster car
To take me anywhere in seconds 
To take me anywhere I want to go 
And drive around a faster car 
I will settle for nothing less
I will settle for nothing less

I want to be bigger stronger drive a faster car
At the touch of a button 
I can go anywhere I want to go 
And drive around my faster car 
I will settle for nothing less 
I will settle for nothing less

I think I want to change my attitude 
I think I want to change my oxygen 
I think I want to change my air
My atmosphere 
I want to choke 

I want to be bigger stronger drive a faster car
To take me anywhere in seconds 
To take me anywhere I want to go 
And drive around my faster car 
I will settle for nothing less 
I will settle for nothing less

I think I need to change my attitude 
I think I want to change my oxygen 
I think I want to change my air
My atmosphere 
I want to choke 
 Bigger better Bigger and better  Bigger and better  Bigger stronger drive a faster car
At the touch of a button 
I can go anywhere I want to go"
25,Don't Panic [2001],Coldplay,You Only Live Twice [Live from Norway],4:06,/lyric/5224619/Coldplay/You+Only+Live+Twice+%5BLive+from+Norway%5D,http://www.lyrics.com/lyric/5224619/Coldplay/You+Only+Live+Twice+%5BLive+from+Norway%5D,"You only live twice, or so it seems 
One life for yourself, and one for your dreams 

You drift through the years and life seems tame
Till one dream appears and love is its name

And love is a stranger who'll beckon you on
Don't think of the danger or the stranger is gone

This dream is for you, so pay the price 
Make one dream come true, you only live twice 

And love is a stranger who'll beckon you on
Don't think of the danger or the stranger is gone

This dream is for you, so pay the price 
Make one dream come true, you only live twice"
26,Trouble [2001],Coldplay,Brothers and Sisters,4:49,/lyric/4423929/Coldplay/Brothers+and+Sisters,http://www.lyrics.com/lyric/4423929/Coldplay/Brothers+and+Sisters,"Brothers and sisters unite
It's the time of your lives its the time of your lives  Break down, break down
Got to spread love around, got to spread it around 
 Brothers and sisters feel fine
It's the time of your lives, it's the time of your lives 
There's no sound, no sound 
Like this feeling you found like this feeling you found 

But just stay down Cause sometimes you feel
So stay down
And sometimes you feel
And it's me they're lookin' for
And it's me, I will never survive
But we'll be around some more
 Brothers and sisters unite
It's the time of your lives, it's the time of your lives 
Breakdown, breakdown 
Got to spread love around, got to spread it all around 

But just stay down
And sometimes you feel
So stay around 
And sometimes you'll feel
And it's me they're looking for
And it's me, I will never survive
But well be around some more

It's gonna be alright 
It's gonna be alright 
It's gonna be alright"
27,Trouble [2001],Coldplay,Shiver [Jo Whiley Lunchtime Social],4:21,/lyric/4423930/Coldplay/Shiver+%5BJo+Whiley+Lunchtime+Social%5D,http://www.lyrics.com/lyric/4423930/Coldplay/Shiver+%5BJo+Whiley+Lunchtime+Social%5D,"So I looked in your direction,
But you paid me no attention, do you.
I know you don't listen to me. Cause you say you see straight me, don't you.

On and on from the moment I wake,
To the moment I sleep,
I'll be there by your side,
Just you try and stop me,
I'll be waiting in line,
Just to see if you care.

Did you want me to change?
But I change for good.
And I want you to know.
But you always get your way,
I wanted to say,

[Chorus]
Don't you shiver? Shiver, shiver 

I'll always be waiting for you,
So you know how much I need ya,
But you never even see me, do you?

And this is my final chance of getting you.
On and on from the moment I wake
Did you want me to change?

[Chorus]

Sing it loud and clear.
I'll always be waiting for you.
I'll always be waiting for you.
I'll always be waiting for you.
Yeah I'll always be waiting for you.

And it's you I see, but you don't see me.
And it's you I hear, so loud and clear.
I sing it loud and clear.
And I'll always be waiting for you.

So I look in your direction,
But you pay me no attention,
And you know how much I need you,
But you never even seen me."
28,A Rush of Blood to the Head [2002],Coldplay,Amsterdam,5:19,/lyric/5725312/Coldplay/Amsterdam,http://www.lyrics.com/lyric/5725312/Coldplay/Amsterdam,"Come on, oh my star is fading 
And I swerve out of control 
If I, if I'd only waited 
I'd not be stuck here in this hole

Come here, oh my star is fading 
And I swerve out of control 
And I swear I waited and waited 
I've got to get out of this hole

But time is on your side
It's on your side now
Not pushing you down and all around 
It's no cause for concern 

Come on, oh my star is fading 
And I see no chance of release 
And I know I'm dead on the surface 
But I am screaming underneath

And time is on your side
Is on your side, It's on your side now
Not pushing you down, and all around 
No it's no cause for concern 
 Stuck on the end of this ball and chain 
And I'm on my way back down again  Stood on a bridge, tied to the noose 
Sick to the stomach 
You can say what you mean
But it won't change a thing 
I'm sick of the secrets  Stood on the edge, tied to the noose 

You came along and you cut me loose 
You came along and you cut me loose 
You came along and you cut me loose"
29,A Rush of Blood to the Head [2002],Coldplay,Clocks,5:07,/lyric/5725306/Coldplay/Clocks,http://www.lyrics.com/lyric/5725306/Coldplay/Clocks,"The lights go out and I can't be saved  Tides that I tried to swim against 
Have brought me down upon my knees 
Oh I beg, I beg and plead, singing 

Come out of the things unsaid Shoot an apple off my head and then a Trouble that can't be named 
A tiger's waiting to be tamed, singing 

You are, you are
 Confusion that never stops
The closing walls and the ticking clocks gonna 
Come back and take you home
I could not stop, that you now know, singing 

Come out upon my seas Cursed missed opportunities am I
A part of the cure
Or am I part of the disease, singing 

You are, you are
You are, you are
You are, you are

And nothing else compares 
Oh no nothing else compares 
And nothing else compares 

You are, you are

Home, home, where I wanted to go
Home, home, where I wanted to go
Home, home, where I wanted to go (you are)
Home, home, where I wanted to go (you are)"
30,A Rush of Blood to the Head [2002],Coldplay,Daylight,5:27,/lyric/5725307/Coldplay/Daylight,http://www.lyrics.com/lyric/5725307/Coldplay/Daylight,"To my surprise, and my delight 
I saw sunrise, I saw sunlight 
I am nothing in the dark
And the clouds burst to show daylight 

Oh and the sun will shine 
Yeah on this heart of mine
Oh and I realize 
Who cannot live without 
Oh come apart without
It

On a hilltop, on a sky-rise
Like a firstborn child
And at full tilt, and in full flight  Defeat darkness, breaking daylight

Oh and the sun will shine 
Yeah on this heart of mine
Oh and I realized 
Who cannot live without 
Oh and come apart without Daylight 

(Slowly breaking through daylight)"
31,A Rush of Blood to the Head [2002],Coldplay,God Put a Smile Upon Your Face,4:57,/lyric/5725304/Coldplay/God+Put+a+Smile+Upon+Your+Face,http://www.lyrics.com/lyric/5725304/Coldplay/God+Put+a+Smile+Upon+Your+Face,"Where do we go nobody knows?
I've gotta say I'm on my way down
God give me style and give me grace 
God put a smile upon my face
 Where do we go to draw the line?
I've gotta say
I wasted all your time, honey honey Where do I go to fall from grace?
God put a smile upon your face
Yeah

Now when you work it out I'm worse than you
Yeah when you work it out I wanted to
Now when you work out where to draw the line
Your guess is as good as mine
 Where do we go nobody knows?
Don't ever say you're on your way down when
God gave you style and gave you grace 
And put a smile upon your face
Ah yeah

Now when you work it out I'm worse than you
Yeah when you work it out I wanted to
Now when you work out where to draw the line
Your guess is as good as mine

It's as good as mine
It's as good as mine
It's as good as mine
As good as mine
As good as mine
As good as mine
As good as mine
 Where do we go nobody knows?
Don't ever say you're on your way down when
God gave you style and gave you grace 
And put a smile upon your face"
32,A Rush of Blood to the Head [2002],Coldplay,Green Eyes,3:43,/lyric/5725308/Coldplay/Green+Eyes,http://www.lyrics.com/lyric/5725308/Coldplay/Green+Eyes,"Honey you are a rock
Upon which I stand 
And I come here to talk
I hope you understand 

That green eyes
Yeah the spotlight, shines upon you
And how could anybody deny you

I came here with a load
And it feels so much lighter 
Now I met you
And honey you should know
That I could never go on without you Green eyes
 Honey you are the sea
Upon which I float 
And I came here to talk
I think you should know

That green eyes
You're the one that I wanted to find
And anyone who tried to deny you
Must be out of their mind
 Because I came here with a load
And it feels so much lighter  Since I met you
And honey you should know
That I could never go on without you
 Green eyes Green eyes
Oh oh oh oh
Oh oh oh oh
Oh oh oh oh
 Honey you are the rock
Upon which I stand"
