,Album_Name,Artist_Name,Song_Title,Duration,URI,Full_URL
27,Trouble [2001],Coldplay,Shiver [Jo Whiley Lunchtime Social],4:21,/lyric/4423930/Coldplay/Shiver+%5BJo+Whiley+Lunchtime+Social%5D,http://www.lyrics.com/lyric/4423930/Coldplay/Shiver+%5BJo+Whiley+Lunchtime+Social%5D
28,A Rush of Blood to the Head [2002],Coldplay,Amsterdam,5:19,/lyric/5725312/Coldplay/Amsterdam,http://www.lyrics.com/lyric/5725312/Coldplay/Amsterdam
29,A Rush of Blood to the Head [2002],Coldplay,Clocks,5:07,/lyric/5725306/Coldplay/Clocks,http://www.lyrics.com/lyric/5725306/Coldplay/Clocks
30,A Rush of Blood to the Head [2002],Coldplay,Daylight,5:27,/lyric/5725307/Coldplay/Daylight,http://www.lyrics.com/lyric/5725307/Coldplay/Daylight
31,A Rush of Blood to the Head [2002],Coldplay,God Put a Smile Upon Your Face,4:57,/lyric/5725304/Coldplay/God+Put+a+Smile+Upon+Your+Face,http://www.lyrics.com/lyric/5725304/Coldplay/God+Put+a+Smile+Upon+Your+Face
32,A Rush of Blood to the Head [2002],Coldplay,Green Eyes,3:43,/lyric/5725308/Coldplay/Green+Eyes,http://www.lyrics.com/lyric/5725308/Coldplay/Green+Eyes
33,A Rush of Blood to the Head [2002],Coldplay,Politik,5:18,/lyric/5725302/Coldplay/Politik,http://www.lyrics.com/lyric/5725302/Coldplay/Politik
34,A Rush of Blood to the Head [2002],Coldplay,A Rush of Blood to the Head,5:51,/lyric/5725311/Coldplay/A+Rush+of+Blood+to+the+Head,http://www.lyrics.com/lyric/5725311/Coldplay/A+Rush+of+Blood+to+the+Head
35,A Rush of Blood to the Head [2002],Coldplay,The Scientist,5:09,/lyric/5725305/Coldplay/The+Scientist,http://www.lyrics.com/lyric/5725305/Coldplay/The+Scientist
36,A Rush of Blood to the Head [2002],Coldplay,Warning Sign,5:31,/lyric/5725309/Coldplay/Warning+Sign,http://www.lyrics.com/lyric/5725309/Coldplay/Warning+Sign
37,A Rush of Blood to the Head [2002],Coldplay,A Whisper,3:58,/lyric/5725310/Coldplay/A+Whisper,http://www.lyrics.com/lyric/5725310/Coldplay/A+Whisper
38,In My Place [2002],Coldplay,I Bloom Blaum,2:11,/lyric/5688517/Coldplay/I+Bloom+Blaum,http://www.lyrics.com/lyric/5688517/Coldplay/I+Bloom+Blaum
39,In My Place [2002],Coldplay,In My Place,3:46,/lyric/5688515/Coldplay/In+My+Place,http://www.lyrics.com/lyric/5688515/Coldplay/In+My+Place
40,In My Place [2002],Coldplay,One I Love,4:34,/lyric/5688516/Coldplay/One+I+Love,http://www.lyrics.com/lyric/5688516/Coldplay/One+I+Love
41,The Scientist [2002],Coldplay,1.36,2:03,/lyric/9889946/Coldplay/1.36,http://www.lyrics.com/lyric/9889946/Coldplay/1.36
42,The Scientist [2002],Coldplay,I Ran Away,4:26,/lyric/9889947/Coldplay/I+Ran+Away,http://www.lyrics.com/lyric/9889947/Coldplay/I+Ran+Away
43,Clocks [Japan EP] [2003],Coldplay,Clocks [Video],15:00,/lyric/6576186/Coldplay/Clocks+%5BVideo%5D,http://www.lyrics.com/lyric/6576186/Coldplay/Clocks+%5BVideo%5D
44,Clocks [Japan EP] [2003],Coldplay,In My Place [Video] [Multimedia Track],10:00,/lyric/6576187/Coldplay/In+My+Place+%5BVideo%5D+%5BMultimedia+Track%5D,http://www.lyrics.com/lyric/6576187/Coldplay/In+My+Place+%5BVideo%5D+%5BMultimedia+Track%5D
45,Clocks [Japan EP] [2003],Coldplay,Murder,14:53,/lyric/6576183/Coldplay/Murder,http://www.lyrics.com/lyric/6576183/Coldplay/Murder
46,Clocks [UK CD] [2003],Coldplay,Animals,5:35,/lyric/6413124/Coldplay/Animals,http://www.lyrics.com/lyric/6413124/Coldplay/Animals
47,Clocks [UK CD] [2003],Coldplay,Clocks [Edit],4:12,/lyric/6413122/Coldplay/Clocks+%5BEdit%5D,http://www.lyrics.com/lyric/6413122/Coldplay/Clocks+%5BEdit%5D
48,Clocks [UK CD] [2003],Coldplay,Crests of Waves,3:39,/lyric/6413123/Coldplay/Crests+of+Waves,http://www.lyrics.com/lyric/6413123/Coldplay/Crests+of+Waves
49,Clocks [UK CD] [2003],Coldplay,In My Place [Live],3:58,/lyric/6413126/Coldplay/In+My+Place+%5BLive%5D,http://www.lyrics.com/lyric/6413126/Coldplay/In+My+Place+%5BLive%5D
50,God Put a Smile Upon Your Face [Australia CD] [2003],Coldplay,Lips Like Sugar, ,/lyric/9889150/Coldplay/Lips+Like+Sugar,http://www.lyrics.com/lyric/9889150/Coldplay/Lips+Like+Sugar
51,Live 2003 [2003],Coldplay,Moses,5:29,/lyric/6811120/Coldplay/Moses,http://www.lyrics.com/lyric/6811120/Coldplay/Moses
